"","leagueId","queueType","tier","rank","summonerId","summonerName","leaguePoints","wins","losses","veteran","inactive","freshBlood","hotStreak"
"118","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","fQUXzC47EHyDB-ygSpoX3OqV82fT0AxnGT9qFPah3vYNkQA","이도류","1004"," 855"," 794","TRUE","FALSE","FALSE","TRUE"
"119","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","tg6t3_sCn5imgYB3XP1EmZNembAMBtJXgoq5dh4FlhCWIiQ","Xx최강문검수xX","1004"," 163","  92","FALSE","FALSE","FALSE","FALSE"
"120","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","GBnFW6kJTGz0B5YjxLg1gHa6jQKbXA7UBqWSGwE4pPTf21Y","hao yun bao bei","1003"," 657"," 595","FALSE","FALSE","FALSE","FALSE"
"121","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","rPmH_Kv5MEqiO0Aohts9lpwZ4txceUZyYiqEtRLzQsFxahw","whisper snow","1002","1000"," 943","TRUE","FALSE","FALSE","FALSE"
"122","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","cz8EHmLZjXvI3KOfS90r648Z1qXO454_OhW2VRQYvTFSuCc","stableman1","1001"," 721"," 645","TRUE","FALSE","FALSE","FALSE"
"123","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","Adx6i9yOgGI6sM07QMeRFF879dM9w6v6CISYtEIXy1-HwYw","See u AG","1001"," 327"," 261","TRUE","FALSE","FALSE","FALSE"
"124","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","HL5eXt3DLBIMa3rxTU4LSOnzjajG7R1ymGQzNQIDFS_yvH0","TTzhao1952222922"," 999"," 401"," 252","TRUE","FALSE","FALSE","FALSE"
"125","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","ZVGwRcmDEwi69UlGNO38P4SKsAiAuroViIhfNvZDE1yuWUE","FA GGul"," 998"," 493"," 420","FALSE","FALSE","FALSE","FALSE"
"126","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","9AjPGwna2vcz57U3b5VA5Ox1A60BtAMLI0LGQpH70PWV0Xg","Liiv Effort"," 998"," 332"," 277","TRUE","FALSE","FALSE","FALSE"
"127","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","XYjlmb3v_-BVpY54IwGDrjnmP1aOBGzBSFu8R6heowUhr3I","우 제"," 996"," 425"," 354","TRUE","FALSE","FALSE","FALSE"
"128","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","D7ZMWToTD7GwsaYFVrezivTqUbkN-iubMz5BqOb4KHF7Kxc","Liiv KABBIE"," 994"," 540"," 483","TRUE","FALSE","FALSE","FALSE"
"129","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","rcqvySY4XX0jhNoivHK0qv-w7MJKWRfWGWi3n8j_Iwgd-0CJ","모두만 잘되기를"," 994"," 450"," 381","TRUE","FALSE","FALSE","FALSE"
"130","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","1v77_5A8Hgw95W0PaJntYugjnkdK0nZvhllXZbcZC2yPx3c","GLZassassin"," 989"," 924"," 846","FALSE","FALSE","FALSE","FALSE"
"131","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","7ZX3iiFHkvnfced-oKhHr9nI45MHhtkH2_RiZlqhbz9pvhI","xiaocaobao9"," 984"," 526"," 475","FALSE","FALSE","FALSE","FALSE"
"132","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","ClyoeDNyPpJ96CfnlJLl2vonmaXvn3uC-JEk8XUNPs6MPXM","Mei Chang"," 977","1128","1086","FALSE","FALSE","FALSE","FALSE"
"133","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","3p_nJC7aq3kQxV4SI_B6qN1XfBipT85axBLI1R0VAh9M2N8","고파 우 개미"," 975"," 490"," 418","FALSE","FALSE","FALSE","FALSE"
"134","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","zGa6Ys7L7WDPS66L8isjENJDvb1yCPIC1wHcOw3J0V2KNBA","피즈 조이"," 975"," 379"," 320","FALSE","FALSE","FALSE","FALSE"
"135","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","okT-AzhXKqaeKeH3PS3l_gHDo7uyN0EITk-a2dTh7DC9l_GdoIGFplI56Q","TL T4CTICAL"," 975"," 130","  74","FALSE","FALSE","FALSE","FALSE"
"136","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","g5aKRWmdzGK8_MOPwQpOZEPoq-4GAfKxm0a47Fw5d_NLQOE","DRX BAO"," 968"," 378"," 323","FALSE","FALSE","FALSE","TRUE"
"137","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","RYYfKTtif7k2D9lRLcWsj-X2Qp25x4h34tW3asBHWsowitY","호잇이"," 967","1196","1118","FALSE","FALSE","TRUE","FALSE"
"138","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","iuhVzrDZNh3CNZfRu7ax2ea2nIP1KWXBlxIve-bQliI9h_0","GGGori"," 967"," 584"," 519","TRUE","FALSE","FALSE","TRUE"
"139","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","-Vz1tqKtb3AvhAsm6Ddtxfo2PjfnW-w7nwzRPsAekLJKZ3g","FA Light"," 967"," 401"," 331","TRUE","FALSE","FALSE","FALSE"
"140","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","sGOrlf7owNVKBGe3AEnVfg4rlLJlRgHvgVvmmZ9r7BuJ24w","Liiv Route"," 965"," 691"," 653","FALSE","FALSE","TRUE","FALSE"
"141","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","9b1f6VFHn7AcQnejR1W-bJJgjZAjCx-i9lJEXWo3_9i63Ac","BeTnT1"," 964"," 768"," 722","TRUE","FALSE","FALSE","TRUE"
"142","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","aPCYIqaMd1swp9cTAKdE_bnq_APCnCKRiynKV9bcWFI2ubg","elole"," 962"," 537"," 399","FALSE","FALSE","TRUE","FALSE"
"143","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","OamFWRGrHQGZK6ag9zVOGlglpPyM6cfKM6UF4uvLOxYPOQ","군대괜히미룬사람"," 962"," 417"," 404","FALSE","FALSE","FALSE","FALSE"
"144","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","XHJJVVhvMIkqjRckOygQVUsCKyawPYWaOZGcePkJMJMRfY8","Listn"," 960"," 350"," 291","FALSE","FALSE","FALSE","TRUE"
"145","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","bM1_3oPb9TjDidKzlH26bLd2tDaJDieQfkbX_KxOsLLR3-Y","Arrowlol"," 957"," 468"," 341","FALSE","FALSE","FALSE","FALSE"
"146","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","80yHfW72vLA2ISu4fPAF7VFE7Q1S8B-BBLERZ5vrIJMyBy4","DWG Chasy"," 955"," 538"," 424","TRUE","FALSE","FALSE","FALSE"
"147","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","WQ2L0gxUI9O8BUFk6ypA934he9t2fqwLxs1IiKUg2A_S1cQ","photic12345"," 952"," 785"," 737","TRUE","FALSE","FALSE","FALSE"
"148","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","pQ3VZAerhgAOpO1Wj5W0Iil1DnSr4h4-B79F-C5vsB_1s08","Annie Leonhar"," 952"," 369"," 300","FALSE","FALSE","FALSE","FALSE"
"149","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","NzUOie0Fip9FNtweiMRH5E9h0RB9ceqWQicZozD644lGH9w","Sweety Pretty"," 952"," 360"," 301","FALSE","FALSE","FALSE","FALSE"
"150","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","uLs03Hq2Bh_4uxBkhUI6I-6QwJ0OcCr2ds3WE8iaypWUz-o","Destiny"," 952"," 233"," 231","TRUE","FALSE","FALSE","TRUE"
"151","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","_ERsZHAMzfktUZPZsjkbDtHIwkmdeG95JDSEKGnkKMrNViw","이 차가 식기전에"," 951","1113","1041","TRUE","FALSE","FALSE","TRUE"
"152","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","JcwvfSBt9Ivy9SVr53WhpSlNKggk0NV--M9ycra9baQztTE","qwerewqw"," 951"," 903"," 831","FALSE","FALSE","FALSE","TRUE"
"153","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","gglpkuP-LPXSGaTAff_3cUrTOa6W28nxJvYm2Fz4Qpemaz4","weibiusamD"," 951"," 643"," 586","FALSE","FALSE","FALSE","FALSE"
"154","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","ivQdrOoI68ucEaL_keO18sNWsu6V1NjZz730NL6z3MiKSUQ","da gong ren1"," 951"," 321"," 263","FALSE","FALSE","FALSE","FALSE"
"155","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","SIABu3Xv8KO_mzoX-6hbu-5XldILUo1M_jePXtg7OXexuQ","DRX 게르세르끼"," 948"," 300"," 228","FALSE","FALSE","FALSE","FALSE"
"156","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","oVREsnSi-yldakVxGiv0Hk_FxoG2ssvyiRCE79Yf10cnLYI","FA Dove"," 947"," 625"," 585","TRUE","FALSE","FALSE","FALSE"
"157","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","oL-oDVwtvpYpmavTpU3V-rXiGVQTuoOYijjRUSxzUXpA9mU","미북이"," 943"," 822"," 769","FALSE","FALSE","FALSE","TRUE"
"158","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","zAoBjuLbaDZKyJss4KvewcVVUAwFWUnY9Uo_EE4Urqufqmc","못 난 놈 들1"," 941","1604","1555","FALSE","FALSE","FALSE","TRUE"
"159","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","xnZN9kpq7qsKPTzZGK7Blp_Ewa5UQYDztq6pP1UEcoZ8rKc","Gen G Envy"," 941"," 495"," 431","TRUE","FALSE","FALSE","FALSE"
"160","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","9sZufpngZPs-V0ebZ6IpqBeFhfs2QBBkqdaHEmYchz_1ouA","순진무구 하 다"," 940"," 840"," 791","FALSE","FALSE","FALSE","FALSE"
"161","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","8qFnwlXonf7_z29dTWpCd7r_RD5fteZgBaB6J3xCR-DY84g","FA Wizer"," 938"," 453"," 402","FALSE","FALSE","FALSE","TRUE"
"162","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","FhkH6FYF7xuKdJiSFHHFiwLyMxd7KoEAsTs5D1MdOS97J7A","HLE Deft1"," 936"," 815"," 748","FALSE","FALSE","TRUE","FALSE"
"163","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","SBfRIsl7SNtahvObCXTj5TVeLtaB3yP_RJbTP2HIcVq8MTU","AF Burry"," 934"," 759"," 613","FALSE","FALSE","FALSE","TRUE"
"164","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","JOjwrEZkGcKy37-qtBIs_sVNeIAB-aJy77kLN9SuIjceuQ","강꼬릴"," 934"," 582"," 535","FALSE","FALSE","FALSE","FALSE"
"165","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","hHkZa4rH1sbGMLVDlwLyZm3ZQbsKjyr09N9THvhr4U9nAA","수기 김"," 934"," 290"," 229","FALSE","FALSE","FALSE","FALSE"
"166","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","2v_FFC7TcijWDyGMvBBtt4Yoo2ykmlmXGaTFXkVqdEwfB4E","게임이안잡혀"," 933"," 694"," 618","FALSE","FALSE","FALSE","FALSE"
"167","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","5V-YdfoIx7fpGjuFsocNk8Hh1dhxVDn8N57EP2yoCFZ7do8","HLE Morgan1"," 931"," 493"," 436","TRUE","FALSE","FALSE","FALSE"
"168","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","ktfK5VcNbhloUnTwZoeZmvRnZZ8pJk5CR9FE6fa46YMVmZg","Starry0v0"," 929","1075"," 969","FALSE","FALSE","FALSE","FALSE"
"169","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","jcgJTqlIxjt6DBvA6FUT8c28bUJAGSz2BiBFULjvvi1ZHBI","Let me sup"," 928"," 289"," 211","FALSE","FALSE","TRUE","FALSE"
"170","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","DjRg49j3auEQRvkJ8wLzaHpT5NDXKFOUweZAW0ez3IWA4KQ","ping siba"," 927"," 637"," 580","FALSE","FALSE","FALSE","FALSE"
"171","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","oyujnqmaYDmzGj-hNUVGfvPO09bF9GchA9cJfLLcsUo4WA","Iove galio"," 923"," 476"," 392","TRUE","FALSE","FALSE","FALSE"
"172","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","QxWqmALz6b7hzzzF4RIWZs8lPEcjUKqGmH0zrVG9bv4-rFg","bro game"," 922"," 666"," 611","FALSE","FALSE","FALSE","FALSE"
"173","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","CnXWeyJbXJST2KDZ8LBtZ8X4F8hOsqgRILgAOnA8vlymNY0","Lpc1"," 922"," 378"," 306","FALSE","FALSE","FALSE","FALSE"
"174","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","Smr-unFqWtdcGfGVQzDrKbqlqIPVb6oU6nfVLWnn_iWLRro","Starryovo"," 921"," 881"," 804","TRUE","FALSE","FALSE","FALSE"
"175","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","F4_zbmDxpLuhhCGH5Sehqu4_in1Opzuxf9DEphlfY6XbzqY","yinyi zai ma ren"," 920"," 428"," 292","FALSE","FALSE","TRUE","TRUE"
"176","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","nbMH1OJ9e9jQ3NElqxIQdJIaW9xtYHvsaRhwpazawwHUosg","OMGqx1328035572"," 919"," 785"," 694","FALSE","FALSE","FALSE","FALSE"
"177","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","46Lpwp4lj7t4PStR_QFPIvQuhJFDEZdR50KcuOhIR14pFg8","쿠자니"," 919"," 520"," 473","TRUE","FALSE","FALSE","FALSE"
"178","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","cn78iVb-zjmOrrTV3kugN3wgrUhyzLoRXjM3qPQ1b62Way8","jiozz"," 918"," 787"," 711","FALSE","FALSE","FALSE","TRUE"
"179","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","d17iF4hK33q5Fnv8lZ8vTL2U1qLutm_ExTJHyj7pmeNvwlo","니가뭔데나를판단"," 918"," 505"," 427","FALSE","FALSE","TRUE","FALSE"
"180","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","vLTxgKddhactNA6tKYBF53kUaIe16JK-kYgq2clg7xsEQbc","Hegzzz"," 917","1212","1111","TRUE","FALSE","FALSE","FALSE"
"181","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","05hY2e4JzjQ65yzDr_O5FzWc1iHV_jfuc9HSNZsdSBSIMYk","LOL전문 퍼플팀"," 916"," 394"," 269","TRUE","FALSE","FALSE","FALSE"
"182","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","OCPLmXvj8TKS8KX0et2C_-Wge__iXIPU6y80DzclnpBfVoc","OMGBoring"," 915"," 615"," 548","FALSE","FALSE","FALSE","FALSE"
"183","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","jZZ9p1eIEC0pPAB6N-HfAfh4zt8CyVyt_wnm2bskUEHP10k","YSYZ"," 913"," 963"," 882","FALSE","FALSE","FALSE","FALSE"
"184","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","wiedkWagvJnp5zw8AbuufRYRnWl02Wu9bVSaQJ2qptKEQdA","clear77"," 910","1140","1088","FALSE","FALSE","FALSE","FALSE"
"185","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","VCCQhTFEzLR2xHCVUjMQyos-QrasPMEHMoEdfslqDOtTyyw","Zaovvunongren"," 909"," 689"," 614","FALSE","FALSE","FALSE","FALSE"
"186","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","irIQbSMgqCXBPs7ikInkjj7OEy3mVsHUFIsMcR6IBtMp4mI","닥터스트레인지"," 909"," 184","  52","FALSE","FALSE","FALSE","FALSE"
"187","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","zw1jYFEKOMonIxNlzp1DkGhG22X92RfYEPbBAfnviUVXWYg","Ye Zhuo Yue"," 908"," 998"," 939","TRUE","FALSE","FALSE","FALSE"
"188","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","71TeVFSnn3rUS3SqlAxXL_6UbKOg4jT4kMeaWRfrl2fji9k","직스 좀 믿어줘"," 907"," 288"," 215","TRUE","FALSE","FALSE","FALSE"
"189","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","IA1Er73KuxxPGu84ws9PX65RJ4beg77msUW3qXzD-WOQG4Q","칸 나"," 906"," 807"," 754","FALSE","FALSE","TRUE","FALSE"
"190","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","aGuO-UMp7b8xJWd9MyvRMvT6k97ToxHuOHT5jrUKODDE-VI","너 밉다"," 905"," 564"," 454","FALSE","FALSE","FALSE","FALSE"
"191","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","iDw6y0lj9xzmhy-PJoW_MxV-bqVgeqCPYDuzAgv9-lzIdQ","White Canvas"," 904"," 651"," 598","FALSE","FALSE","FALSE","TRUE"
"192","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","t-5X3PZQBprUakG8N6l7m7445AVUmwE-CQQYcP9Xz9Og-ec-","YoneKing"," 904"," 323"," 213","FALSE","FALSE","FALSE","TRUE"
"193","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","tcogE1yda014Cj8gUkB6owVSD6jNhBzlzdfOPgf9WP89_Q","오늘점심은딱콩"," 904"," 170","  97","FALSE","FALSE","FALSE","TRUE"
"194","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","Solr4NgwqPjjpVUOgtPTwOupVk8DtA6OonPYc16B6Q6KkeA","와드박고갱당하기"," 902","1405","1277","FALSE","FALSE","TRUE","FALSE"
"195","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","s07OD3mVPFeoIfmT-U66U93p8geIQ6h7dyWcEDNYYXsNpsk","W1zer"," 902"," 474"," 418","FALSE","FALSE","FALSE","TRUE"
"196","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","E3V_4yJ9UxxOlpKq19meT_hJVB2Zh4RZJpg_ZUXfIhZ-7g","BJ갈배"," 901","1489","1435","FALSE","FALSE","FALSE","FALSE"
"197","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","e7ybm1yyw1B8V1lmnO7AlmlHntM2zSvOt7WHkB2NwMW8CLc","ad20"," 901"," 337"," 284","FALSE","FALSE","FALSE","TRUE"
"198","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","gm_Vdkgku9d97TKRMqYGPm42jTHlcl-U7qXwUKGeE591x7g","미안 합니둥"," 900"," 981"," 918","TRUE","FALSE","FALSE","FALSE"
"199","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","ubrz3uf0eozVpiVcEeErUwur4naIcT3wR0uAS4HqcFmZe70","jkjkjkjkk"," 899","1107","1062","TRUE","FALSE","FALSE","TRUE"
"200","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","2-s8uvyeIsdqipmnN4R3C1gpABMcNtFl9dZRNVIgncB-yQ","arrowIoI"," 899"," 861"," 797","FALSE","FALSE","FALSE","FALSE"
"201","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","HO5g5b6EfusF7LP8TsbHPcO1tEXdI3eGQ1DiWHFJtdtY_1M","야 핑 좀 꺼줄래"," 898"," 429"," 372","FALSE","FALSE","FALSE","FALSE"
"202","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","_yLRp5SFIH5i3GlkZT39lC1xLGY1lSe9NquPvh25YG3UeUw","no top"," 897","1104","1061","TRUE","FALSE","FALSE","FALSE"
"203","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","pzuRYL2mP6nLCSGoaD0oR7v9EJs53G-3OqyoWcw61ll5XKU","아임쏘쏘리"," 897"," 734"," 675","FALSE","FALSE","FALSE","FALSE"
"204","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","TeiL3S33oj1_itfCGg3ebNoPfM95CqfOnnsgUmGJniytUmM","knightzz"," 895"," 723"," 609","TRUE","FALSE","FALSE","FALSE"
"205","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","AMtBttVkN51bDSpMnxk1aTzYjKCD9c1B7hN49UYKAEcE0bk","Iava"," 895"," 161","  82","FALSE","FALSE","FALSE","TRUE"
